B0014CQ9NK,A1E1YAYMYP1RT9,4.0
B01GS0VZWC,A1UE83EF52RT50,1.0
B01FW08EO6,A1GQAKL9CGQLP1,5.0
B007760M62,A1R5SU13NJNN8F,5.0
B0014D3MH0,A3PHCDK33OA97B,5.0
B00WUKASI2,A33VVZHRI1DHZK,5.0
B00J0B7EL8,A3HMHNFETLYW1E,5.0
B017XKRGWE,AWUBYNUPOOMIC,5.0
B017XKKHHK,AXNNT5CEIHFHP,4.0
B01GCO5WJG,AEFTYRHRFJFOF,5.0
B00QTX0D18,A3F6CZEPCXTE7F,5.0
B0166NO7VC,A2IHP9M2J7RLDR,5.0
B000S5PHQO,A3D6THQJNIYD50,1.0
B00R1H0438,A2IS21AE32PVCR,5.0
B015FFRQB0,A1YIWB8X544YMP,5.0
B000YJXZ5E,AS6IXYG1P05JH,5.0
B00UB7APPM,AO17EXWSW9MW5,5.0
B00PTX8N52,ASEAA7K44MZUZ,5.0
B019FGLQHK,A3JQ9Q8G7Y4YO0,5.0
B0014CUCU6,A25R2M7JJPKEQR,4.0
B00V9A2PW6,A3T77NI7H00Z5C,4.0
B01G3N49LI,A38N2HOIBRR5MZ,5.0
B014DBBP0U,A2UWOBPSHMFT5B,5.0
B0168FN5D4,A8HQ3JERW1UY5,5.0
B01DBCBS54,A3N9EOLC0LL8HL,3.0
B00UBJQHMU,A2DH6S9RFGV8VQ,5.0
B00TFRA7KC,A10Y1T57DM1KKQ,5.0
B000Q68WSA,A115A6OQBJFVVS,5.0
B011KH4CG4,A2LAS014NSRW72,5.0
B0014E1D34,A3IJN3ND4273DR,4.0
B0014CV2IW,A6I03MGPO1DPE,5.0
B01H5GAAYM,A3W6IQX6ZN2CS,5.0
B00UJIYLVC,AJIPPASFLSNTB,4.0
B00I9JK8GU,A1SXOO6DOCYN52,4.0
B0114G1W5K,AUDKWPXRAFHTO,5.0
B00UL3AU06,A1K8CSVXQUE6HG,5.0
B00N9538B6,A289JWGH2ZPU74,5.0
B015Z8GXF2,A2O5EXPH8UKUS3,5.0
B011O2UWW8,AC5YZW4AVTKIN,5.0
B00MW3HE98,ABPTO241847CS,5.0
B010CEDOTM,A3FIPT76GN0VSQ,5.0
B01277K3RS,A1MSOA7FUD9GZ8,3.0
B00NAZ57PK,A2JBV777WJKXWP,5.0
B00UB6U5IA,A3V6QLWJY2HFVO,5.0
B00TS9KZH2,ADOQQUV2D3JKE,4.0
B00IB0CO1O,A1UHJJ5YJYYT5K,5.0
B016KZTHY8,A7AZSXOXORL4P,5.0
B00V77W5EY,A1EW5QVUAO3ETA,5.0
B00Q6IQ7HU,A3J3B8YCQWDQGW,5.0
B00VWH78OG,A332S4LHX5RLFN,4.0
B00UOLCDNC,A3FGJXX19HH7TH,5.0
B01890O0K8,A8VD1E2O6N2KO,4.0
B01081IP8Y,A3BCH49S42KJT,3.0
B015FCFRW8,A2Y20TN308C7JO,3.0
B003SIXGCU,A1IBGU1PPTCIXI,5.0
B00SGSG9LC,AZ4J4RB5W3GPP,5.0
B00099XPD6,A1Z35LMC2NFUES,5.0
B01C3XHEQO,A1K91H8F8AEHKB,5.0
B018JQKCOK,A2EICO7TJPA8WD,5.0
B00V1OCH0A,ASCS6MNT06EG3,5.0
B0014CXS8O,A37EZWX5Z9Z4IO,5.0
B0146B2XIU,A3EK9BZ53WBTES,5.0
B0014CQ4CQ,A2ZNH48T9NSK3A,5.0
B00J4YYMES,AGWTMZ8ITF8BO,5.0
B010S56PXC,A23GFTVIETX7DS,5.0
B01DW341DS,A37A9W8ABR5H6F,5.0
B00UBJQHMU,A1CVBGJTRBGW8V,5.0
B00J2L89EM,A2IAHYOMZIW378,5.0
B015IP43MW,A18CPE5BEUZOHO,5.0
B00ULKS5GU,A1UXBRKEK96ZD6,5.0
B00NU5ZZJI,A3C470M6CWN8D2,5.0
B00YPBPO0Q,A2Q927ZAH6W3TK,5.0
B00J2L2TTS,AE2EYHPLZERAT,5.0
B0014E2TQO,A14ABQFDLHX8FZ,5.0
B002N3I6VM,A16UAY1NNXTY2Q,5.0
B00MB2DGU6,AG1W9331LBN55,5.0
B00Z8FTH42,A1ISL581226I1C,5.0
B00YUJOD1E,A36UMG5JTHNETB,1.0
B00WM30WUQ,A3UL0A27IDQ8P5,5.0
B003SIOXTA,A1KHHRV33P7UW0,5.0
B018EAPQ38,AQOVM5M1UTDC3,4.0
B010CRNWN2,A34SPFZIHHN907,5.0
B01HHVX2UY,A1J9S070L0MVWX,5.0
B00UGMWEJM,A15GAFQJUEO9MZ,5.0
B000VK2L1K,A3A2C8HV015ZQ2,5.0
B00HZ6X8QU,A16YM3002EXT8N,2.0
B00QMF1PB0,A3QPHTCCY7FMMD,2.0
B00X3G7GUK,ACSLW46DEIWHD,4.0
B017XKK5UO,A2RV3KDUMFM7KL,5.0
B00SGSHKHE,AN8JR7IPXA2GY,3.0
B00IAE9DKG,A2YKWYC3WQJX5J,5.0
B00KZ22ED4,ANLPKHU044QW1,3.0
B011BJDHXA,A16I08K6CGUAT1,5.0
B00OFVLPD6,A1KQ2BBO5WX4YK,5.0
B00TS9KZH2,A1A0LUAN9281JB,5.0
B011B6OW5K,AA2WM4T268819,4.0
B000VDT94O,A31Y9ELLA1JUB0,5.0
B00J4YYFYA,AQWT4FKY50IDZ,5.0
B015O6PSO2,A29G0XQJ4B0AGR,5.0
B015MJU74C,AXAEQR7GHIGM5,5.0
B012O4YOB0,A2DV2FGVE8U8AV,5.0
B003SIOXTA,A1QZPZJEGRR26U,5.0
B00I8G7HMM,A3JXARXF2KGBIS,5.0
B00O7TNXT0,A1285R0002TCLK,4.0
B00O33E5CY,A2LJ74HXESN1K,5.0
B01BK9NY66,A2SQX1JEILPH9I,5.0
B00V3UU1XC,APAJMKTF1VWLI,3.0
B00O33FKL4,A1RR6J6RGHFRFY,5.0
B000R95BSU,A2BBZGVLEGIAVN,5.0
B015FFRKZC,A27I2ZDH2RIMFV,5.0
B00V77WSHS,A2347D2GVP1AK8,5.0
B015TYDZTE,AFAR9OOJWQWS4,2.0
B000YF7EI2,ARE11X11MQJZD,5.0
B00UB6T2I4,A1Q9QFAFE6CL4I,2.0
B000YHWDMM,AU4KADTG2LKB8,4.0
B000QCPNZY,AMMNGUJK4HQJ5,3.0
B01G3N4C06,AM2W54LKM5E4K,5.0
B000WCYBEC,A3G3NLQPG3QDM1,5.0
B00VTU7QY8,A3MPHEJ0N39W87,5.0
B000SSS6AU,AIW669CM5Z087,5.0
B00QTM1C82,A25OP6IYEK9WS4,5.0
B015NNQH64,AAA0TUKS5VBSA,5.0
B0013FRRMK,A29PKFSVR86X1J,1.0
B00UQPPTZA,A10L7MLDF7ZEOO,1.0
B018E4UPYY,A271WH4V90R1DB,3.0
B00RBPXXOC,A2D5Q86UIBONYR,5.0
B00KZ27L8M,A1E43HFSXJGU0Z,2.0
B00MBEKBIY,AEPTQ5JD95DM0,4.0
B00ZLUOO9C,A3IWINEVZW5PAB,3.0
B01ARRGAM2,A8VD1E2O6N2KO,4.0
B00VRJU67U,A2FRK6Q9UFK31Z,5.0
B00YMSOHJ6,AJSUX8Q97GC6U,5.0
B0111K3QI0,A3VGTFLMAY30NY,5.0
B00OKB7W6A,A24LLZA78NMSSA,5.0
B0014D29PG,A1OH3EE7KFAE39,5.0
B00OTW1F3G,A3S81CFFAW3CV7,5.0
B000Q5NFJW,A196JN53PG0C7R,5.0
B00ZKUCFUS,ACF8GNB3SYSK9,5.0
B00R1H0438,A1WYSHCKF923OR,5.0
B000R93IZ8,A1QSL06JSWKTDU,5.0
B01BODT3RM,ASU29I9XHRM68,4.0
B01G6I57WA,A7AP6TYEOWV5N,5.0
B00O2AYINE,A93NFLPGNR78M,5.0
B00099XLXU,A2SXJZGMY90RZN,5.0
B00HZYD0OC,A315C1BO71PCQ2,5.0
B00QJGSGIM,A1W3SCVMWGDY0W,5.0
B0126T38PG,ANRMKPOEF1AIY,2.0
B01GCO08P4,AFAPLAGZC7DCJ,5.0
B00I8G9216,A3OJZ70TN5EIMT,4.0
B00UJIYLVC,A16SUEEVGCG456,5.0
B00UQPP3SI,A2K6YEAHHX21F7,3.0
B000Q5NG78,A2NIBQMDFN6T38,5.0
B00TS5GVTW,A1CDSDUKJQ45YL,5.0
B00J2AV5MG,AXMXB4WZGSDYE,5.0
B0013T5YO4,A332Z6BD566YWG,5.0
B00R1H0O1K,A3DAH78KLMMEMD,5.0
B00I8GJYLE,A2ZMVZ9V4CS8KY,5.0
B00NAZ57PK,A2Z04PSKWAZAY3,5.0
B0127GNWCC,A31A7Y1HBTLC78,3.0
B00UQPPH2K,A3N9EOLC0LL8HL,3.0
B00VJYSGAM,ABRQVS7P0ARCC,5.0
B00R1H11DK,A3MB4DEUJBGCIA,5.0
B00JQQBNAU,A37QNY4KQ0IV67,5.0
B000RY6G3E,AH6C0WLK2BQB4,4.0
B00R1H0YCY,AO4DU0DU38Z9O,5.0
B00SMYRZH2,A35GQLGKNH65IF,5.0
B00ZBK4BHC,A7JR3D4BAW85N,5.0
B00QTLZYQ4,A3KUNTKXDUFF0X,5.0
B003SIOXTA,AXK37UZY8UPYP,5.0
B016F7G8CU,AR5PYSBGXAOU3,4.0
B015ZIE1TC,APWYB0BDPT2GH,5.0
B00099XNXS,AHWN7M29WVB4G,4.0
B011B6OSRW,A7A1P38HJ6ZJW,5.0
B00MIJYCO6,A1TC1911BXXPSM,5.0
B016I1OTQK,A28QGTYZNMM392,2.0
B017XKP8WY,AI7MRD5O9MSA4,5.0
B010O757HY,A36XJ9R83M2KN8,5.0
B00JQQAL0S,A27QM2F5DCGY5O,5.0
B00MHTDSWE,A3OD4PPSBGLPV1,5.0
B0013FRRMK,AG3MZL152YEGR,5.0
B00J3DNLS8,A31TAJ03Q7TUF2,5.0
B010NBGP0Y,A2HL0PZ6WQOOOD,5.0
B00QIT90MG,A1PI4IFYVXK3J5,5.0
B01G6I57WA,A3V6Z3LSHJ2NXQ,5.0
B000PL0YG4,A3HCJN0S8S4XGY,5.0
B00UJIXVNG,AUD9D7SST50X6,1.0
B00O903L5S,A2OXRXUVPXRC9H,4.0
B000OUYN5Y,AUTUYKL8525WP,5.0
B017XKNL00,APCR8F0EA6LDE,4.0
B00PTX8N52,A7JUHUYLXIUVQ,5.0
B010FAU8MO,A174RZKYJC0A8Q,5.0
B01EUIK75A,A1W0LBG1OPG4GF,5.0
B013SRDRBA,A1SP3MVJVXN0AM,3.0
B000PUJ01K,A39HFQG39AYKSX,5.0
B000WHTWD2,A31B6XIVFQIFF8,4.0
B013OV42NW,A3JAITM5A93M0U,5.0
B015EFL8JW,A3VLGCBA98IPV9,5.0
B00UB7B6KA,A3TF59HJ2MX0EE,5.0
B00MNSEQW0,A2YGETP0ADBUIN,5.0
B01C5RAUB4,A20NIKEGI7H7G6,5.0
B01GCNW6D2,A280OTRQX7YGUC,5.0
B0160Q552U,A2OBH6UQ8KXVIV,5.0
B00VHNXAC4,A3HKJOK9FZIYKL,5.0
B000OV4FY2,AOL3R5MJOZORC,5.0
B000RY8O5M,A1T898XMQWVPGJ,5.0
B01C6QU58C,AES7TY18PR3I1,4.0
B00OFVLPD6,A3COROWUV2JCDY,5.0
B012W37YXI,A2C9XE9I8RSKNX,5.0
B010817GNY,AL4ZRBN98H1LD,5.0
B00Q8JQWZO,A2RQJI5KV5QBH6,5.0
B00IB1D0IO,A35N3CC5XTMPR6,5.0
B00NJ1LQ82,AUGX4V2VVOCZS,5.0
B00HZ6X8QU,APIYSDRQSLIIM,5.0
B000QY7PQ2,AO8WIS385KU91,4.0
B00NO004P4,AD1O8UX4LYALB,5.0
B00UT48PYU,A2UH5BWDLK5EK0,5.0
B00X71HY8A,A1JADDWR1H3M0I,4.0
B00UB70JTY,AFY21PJ7HKA43,5.0
B00HZYFBEE,ANZSDB6HWWUBB,3.0
B00PSD42PS,AZMTHQIU02OGB,5.0
B0014E84TK,ADR0IWV71XDT5,5.0
B00WS2QK98,A1OJXGNKA0QGUW,2.0
B00KZ22ED4,A35UBZDESLIOHE,5.0
B00PC5CRGI,A1ZNCQD1BNSYOW,5.0
B00J4YY6OO,A183V4PJDAX3MD,4.0
B015O6PJWS,A2XQM08NJJDYKH,5.0
B000RPYZ5E,A2A76VTLM31M5O,5.0
B00ZKUCFUS,A18F11S8A8EWCY,5.0
B000RPUCQK,A2G2FGVDZRNYL1,1.0
B013ORIY1M,A29I0KO36W82SA,5.0
B00TS9KZH2,A37ABOFML5F2AG,5.0
B0014CYKKO,A2P4DNOERLGOAX,5.0
B0014D5NVS,AYOFALOZTI7B8,5.0
B015FMQ628,A3MPACGP8UCWW,5.0
B018JSDYRK,A2OZ916WP2710D,2.0
B015O6PSO2,A1DHQZMIHE7GXG,1.0
B00UB71TEI,A7JUHUYLXIUVQ,5.0
B000R36J0A,A14XQHTQ6KVIOL,5.0
B00SMYRSKQ,ACR8ACYZZSNST,5.0
B00N0WZSOS,A3OOA1CXHFNPXO,5.0
B00J2L89EM,A3Q5LIUUQOPB1T,5.0
B00UFUZQ4K,A3KUF0KZ4TGFGU,5.0
B01339414A,AU4344R31QDY7,5.0
B00V1P2ZCO,A3UL0A27IDQ8P5,5.0
B00QH1TM1E,AMYTL79JMGQ6D,5.0
B00J2LAA76,A2BBZGVLEGIAVN,5.0
B010NBHWSS,A2X7B0WQSWLEQ7,5.0
B002N3NRBQ,A1AHIS29D50G9D,2.0
B00J2LAA76,A3I4IME1NIPFQ,5.0
B0014CV2IW,A1ZUXX4LZ3EJI7,5.0
B019G3D2EC,A3RUTER9VJCV68,5.0
B00HZ6X8QU,AUYAZMEO659OX,4.0
B00UB7B1YQ,A17AAPZ1B0BUD3,2.0
B0000DIWNI,A1ETFQJ7J4YSVN,5.0
B01G56IV4Y,AWJO57A1EFDKD,5.0
B0142WCKIG,A2EZT8TUIMSQL4,5.0
B00V1P5H42,A3VS6LF5DR1F60,5.0
B000RPUCQK,A2PM9H63IZTEKV,5.0
B00UB6ZAH6,A1RASLG46GYN4B,5.0
B01H5GB8ZW,A2C8VADRO3WMWT,5.0
B010LEG9HW,A1KW0YLD9OJU3M,5.0
B00J2AV5MG,A3C470M6CWN8D2,5.0
B00UB6E4IM,A3KMT2022ON8XJ,4.0
B00PFL36PK,A2OTRO1WE5GMT0,5.0
B00XBOKQQK,A2R67QMXJA9GPV,4.0
B017DF6II2,A3CBJXNR3OGY2O,5.0
B000WHXMYW,AKYT9LM0G0P0S,4.0
B010816252,A1QLQU7FE59HFI,5.0
B0105J8V6U,A1IGI09NCF8SGA,5.0
B000RA6L42,ALQLDEX9YZWGS,5.0
B000WHTWD2,A1YM13U6G7O4KV,3.0
B018FS0PXA,A1TVOK82YL0HDO,5.0
B015FFRQB0,A2UKZN9XIKO6WL,5.0
B0014CXS8O,A1KXLFTEQWC7EC,5.0
B00HZYDW5E,A24GOUTURK19YQ,5.0
B00V1OZ130,A10AV9H1SI1YAV,5.0
B00MTSDE3G,A1JH5EKCDJPXSH,5.0
B00V1P9K86,A2AQWP5RLRP8WS,5.0
B00MTSDE3G,A34BS2APDHP5OH,5.0
B00X7ZWKZ8,A2696CFF1SBXH0,5.0
B01CTZC4QQ,A3JT8FNSRT1JXI,4.0
B00N954O4Q,A36IB08W4HPFUL,4.0
B019OCAE6Y,A1I314XGMS8QJN,3.0
B00J36JQP2,A12O5SEIF162P8,5.0
B00SX1VHTQ,AR1S01KLYTRA6,5.0
B00O33GPS6,A38SLLXFUMZXOA,5.0
B000Q5NG78,A1R1G4RWS5MT76,5.0
B01CTZCPB0,A2MWUNNI33R3Z6,5.0
B00X7ZYID0,AITHJLAIOOKNP,5.0
B000OV4FY2,AYWVWWZ85D93D,5.0
B000R4CGSI,A248YNZX1RN5OK,5.0
B00N0WZYS8,A1Z91URY7H3PAN,5.0
B00R1H0YCY,A2JDEALGA22LHR,5.0
B0014E84TK,AL7M3SAAYT3KT,5.0
B018YI6QHA,AAG4NUMII0ZDF,5.0
B0014D3MH0,ANS72OCNPANH5,5.0
B000V9YYAW,A1I9I7ZJJRMAS7,2.0
B017WGI5BU,A1C82Y8XN2H0VR,4.0
B015EFL8JW,A363R2U29ZWY5S,5.0
B017XKQUXU,APUGFDBAKR0V8,5.0
B012GKCMFW,A3T29VEZ942JLU,4.0
B00PC5CI8K,A3EQ9DN6IRMU9F,3.0
B000WHZMJK,A28LFJH2P7YMHL,5.0
B00J0I6VGU,AM39RCTPIJYVK,5.0
B00TSHGM62,A2OXRXUVPXRC9H,3.0
B00UJIYDBK,ALRNOXWPLHR3E,3.0
B0014CZ1JS,A1EKFU716MRSGQ,4.0
B00V3UTXFE,A2JE1FQQBSH8N0,5.0
B00JGZCLIY,AVP1NL6GYMVR,5.0
B0186Z015E,A26DN3S2SHQVXS,4.0
B00X5GHACM,ACKFYO9X9TZLU,5.0
B000V9YYAW,A2ZQSFJO9UC6B5,5.0
B00X71INPS,AO1KQBNFG4TY8,5.0
B00IB0CO1O,AWP3OETSAYH0V,5.0
B00QJGWSQ8,A31QTWQSIDZVKI,5.0
B00IB1D0IO,A2CS4OLNQF46Y2,3.0
B00UFXHJ38,A38QBS41MWPIJT,5.0
B017XKOZ5U,A1NT1FM5QPYCL0,4.0
B00WU1XUTA,A3QUNXKBI7JOHI,5.0
B003SIXGCU,A3GINFLTVT95WM,5.0
B012O59OQO,A2021MWEQ64Z8Y,5.0
B00099XNXS,A4B3Y08O2UQ3L,5.0
B013394U5K,A2BQ18I1NP3PA6,4.0
B00SH4NS64,A3H33HSBWH9TI6,5.0
B01BGN0Z1S,AXK37UZY8UPYP,5.0
B000VK11RK,A99CKSIXP49M0,5.0
B00099XNXS,A2A76VTLM31M5O,5.0
B00VK7Q8T4,A3FVWRKT4CPB7U,4.0
B00NU5ZZJI,AOE08SWK4RX74,4.0
B0010XS2CE,A2IDS87Y786L63,5.0
B01FE3T45E,A2HRKA6A4RL20T,5.0
B01C5RAOF6,A2TBBWWANAFVQQ,5.0
B00V1OBG9I,A3O50VUD2SZOWA,4.0
B00NQ2VE1S,AI7UP9IEECATY,5.0
B016F7H27K,A3Q3TCGWGTZ5MC,5.0
B000GGJDNI,AHMWFD01QPHI5,4.0
B01AJT7ZEK,A2D3FKFSVZC8N1,1.0
B00HZYFPRM,AQUVTQFFXP4AC,1.0
B000YK0S58,A6XMC318WXEM,5.0
B00NPNS9RU,A2JLG97160BGRR,5.0
B00U159QNG,A2RQNWKGUUIWNO,5.0
B00VTU2FWQ,A373GRDYN3A3SM,5.0
B00O8Y0LMG,AI7MRD5O9MSA4,5.0
B00I9J3Q8W,A2Q927ZAH6W3TK,5.0
B00Q8JQKEC,AKPG8VQBS0MWR,5.0
B000Q3EAVG,ADQAL9P8X8SUO,5.0
B00IB18S2C,A26K3T6L5NYO7L,5.0
B015FCH8AW,A2NT072YCLC58V,5.0
B00UJIYDBK,A1JB7G11NRLRMR,5.0
B000WCZN7Q,A1CNH1IHEIY1OA,5.0
B00UOL8LJ2,A1CENA65W84TBN,5.0
B00O4ZM8AM,A1PO4QCLBLJFHA,5.0
B00I8G79ES,A140KR3F978X2H,5.0
B000S5S1DK,A23DSCFIM9LLTH,5.0
B00N9BVQ9G,AFGXUU85K34GX,5.0
B013Q21U4I,AYDOZ3L7R7YXO,5.0
B00P6ET0PG,A1JIS3BPZ54PFX,5.0
B00JQQAN60,A161IYUBP78IV5,5.0
B00UT4276C,A1079CQTAUIX6J,5.0
B00MHTGHE0,A22K99INVH57RE,5.0
B00MHT8NRO,A1O93S8Y9GOS6N,5.0
B00I9JK8GU,AXMXB4WZGSDYE,5.0
B00V1P2ZCO,A20RCYEC09BDA4,5.0
B013SRB6RM,A2AO0AFGVB9CIH,5.0
B011BJCIRQ,ALJ1XS98AFBAH,5.0
B000YG3LT2,A3C6IHG1Z0MKEB,5.0
B00YMSGMLC,A1F7XETXDDGRBE,4.0
B00NU606FK,A2A0OJ1IU266S8,5.0
B00OOWQ3C4,A2EBHVSUECXI3I,5.0
B01B4HZQRY,AHC3CEKVVNU5F,5.0
B00J2MKNP4,AZ724PGPXVM7L,5.0
B00IT70RFO,A1FHI8Y8XGLET2,1.0
B011B6QG0Y,A2B817AEZQSW91,5.0
B01DXJ9PNC,ACX77295HSQT1,5.0
B010LEG9HW,A31CP5FDLN0CKD,5.0
B012C879UQ,A18UKOFMDGZ8KP,5.0
B00UJIWOWU,AW0S3LHV6OCDT,5.0
B019KE37KQ,A3IYW2OCOYMZV4,5.0
B00NAZ57PK,A3HMMSR4T28MZA,5.0
B000SRI61U,AKS6HLPI3D83R,5.0
B015IP43MW,A17G3Z19SV8DSW,5.0
B0014CV2IW,A39GKMJ6CXZODP,5.0
B00KZ21TLM,AZ9X0WHC5BU98,4.0
B00UJIXVNG,A3NCE6INTMVX4C,5.0
B00U159QNG,A3GMFGW6IQEY1D,3.0
B00R1H0EEW,A3RM8AD94VO7C4,4.0
B00VWH6MM0,A26WIFJYMK4MZR,5.0
B00YUJOD1E,A3KAFZH2KEIMT1,5.0
B00NU603XU,AE33HQID1ATBL,5.0
B00N956AD4,A1ITOH36QPRBYU,4.0
B000Q5K1RG,A2KZ9B1KIQBB5Y,5.0
B000RLT4AE,A2J6HAA7XU4IZC,3.0
B000WHTWD2,AK7R0FNHI63PS,5.0
B00O7TO0K6,A98M0AGAN2H29,5.0
B00NAZ5MUA,A27X92MJDWDBVQ,3.0
B018FTWMLW,A1PI8VBCXXSGC7,4.0
B00QQHZXLC,A20WHZX4O78CIV,5.0
B00VKCG394,A31Z48BHHUTB0P,5.0
B0105J8QGU,A3V1N2913LE7Q6,5.0
B001B13THI,A1ZATU9LW8XS6Z,5.0
B01BKBWCDU,AN5XM64FBG06L,5.0
B00JGZBTCI,AV8AT5DXGQIR7,5.0
B01890O0K8,A24JOZU8JSGXZB,5.0
B011B6Q8R0,A384C8P1GDXMRN,4.0
B00UFUZTQK,A3KPEBNFXBTGXK,5.0
B000QSTKFC,A14ZIRLSHNBBQB,5.0
B01D16K1AS,A6OG86WLAJT5X,3.0
B00O398T5M,A2H76V7TTCZ4KV,1.0
B00SMYRSKQ,A136RYMY1911XJ,3.0
B00VJYSGAM,A3CLSULLPTL4Y2,5.0
B00VFZ1QQQ,A98M0AGAN2H29,5.0
B00VC59GEI,A6F0EBL08I36S,5.0
B00O2AYF5K,AXFCX3OVT6OT,5.0
B00RZHU31C,AASWLSO9O4RIS,3.0
B01A5GQ192,A3TBLAYSQ0411L,5.0
B01CQX9BIK,A2FP18HUM72OD3,5.0
B00JSCBHXA,A39B3R77K459XP,5.0
B00IAE678M,A1AABCXW0R14PY,5.0
B018E4UKDU,A298FTSXTHF9OD,1.0
B00ZWJ9DKM,A3UUJJ6UL77SYO,3.0
B00MTSDE3G,A2G0KUH5AIT9R2,5.0
B00J4YY4DM,A3K3T0MJRZVWWP,5.0
B00HZYCKWK,AVFP7KWS0JHN6,3.0
B00Q8JQKEC,A265D61LKBQH17,5.0
